Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount_IDR,Age,Gender,Location,Mobile_Banking_Status,Has_Credit_Card,Has_Mutual_Fund
TXN-003856,BNK-0023,2025-09-19,Transfer Out,1562000.0,19,Female,Bandung,Inactive,1,0
TXN-005796,BNK-0323,2025-09-19,Transfer Out,3564000.0,38,Female,Jabodetabek,Active,0,0
TXN-000267,BNK-0022,2025-09-19,Transfer Out,3078000.0,55,Female,Jabodetabek,Active,0,0
TXN-000585,BNK-0363,2025-09-19,QRIS Payment,442000.0,64,Female,Jabodetabek,Inactive,1,0
TXN-001806,BNK-0358,2025-09-19,ATM Withdrawal,291000.0,20,Female,Jabodetabek,Active,1,1
TXN-004743,BNK-0369,2025-09-19,Transfer Out,543000.0,19,Male,Medan,Active,0,0
TXN-005594,BNK-0164,2025-09-19,QRIS Payment,225000.0,45,Male,Jabodetabek,Active,1,0
TXN-005933,BNK-0262,2025-09-19,Transfer Out,4963000.0,24,Female,Bandung,Non-User,0,0
TXN-002266,BNK-0050,2025-09-19,QRIS Payment,174000.0,37,Female,Jabodetabek,Active,0,1
TXN-004905,BNK-0252,2025-09-19,QRIS Payment,362000.0,57,Male,Jabodetabek,Active,0,0
TXN-004536,BNK-0366,2025-09-19,ATM Withdrawal,1034000.0,19,Female,Jabodetabek,Non-User,0,0
TXN-003249,BNK-0042,2025-09-20,QRIS Payment,334000.0,56,Female,Surabaya,Inactive,1,0
TXN-003173,BNK-0340,2025-09-20,Transfer Out,4173000.0,52,Male,Jabodetabek,Active,1,0
TXN-005786,BNK-0383,2025-09-20,QRIS Payment,120000.0,30,Male,Bandung,Active,0,0
TXN-004357,BNK-0343,2025-09-20,Transfer Out,4614000.0,41,Male,Jabodetabek,Active,0,0
TXN-003725,BNK-0184,2025-09-20,QRIS Payment,275000.0,20,Male,Surabaya,Active,0,0
TXN-005148,BNK-0394,2025-09-20,QRIS Payment,353000.0,40,Female,Jabodetabek,Inactive,0,0
TXN-002211,BNK-0430,2025-09-20,QRIS Payment,52000.0,36,Female,Jabodetabek,Inactive,1,0
TXN-004504,BNK-0151,2025-09-20,Bill Payment,1170000.0,47,Female,Makassar,Non-User,0,0
TXN-003555,BNK-0189,2025-09-20,ATM Withdrawal,968000.0,26,Female,Medan,Non-User,0,0
TXN-003572,BNK-0455,2025-09-20,QRIS Payment,421000.0,33,Female,Jabodetabek,Active,1,0
TXN-004941,BNK-0477,2025-09-20,QRIS Payment,299000.0,27,Female,Jabodetabek,Non-User,1,0
TXN-001071,BNK-0500,2025-09-21,Transfer Out,2676000.0,50,Male,Jabodetabek,Inactive,0,0
TXN-002158,BNK-0130,2025-09-21,ATM Withdrawal,1590000.0,52,Female,Surabaya,Active,1,0
TXN-005381,BNK-0117,2025-09-21,Bill Payment,534000.0,29,Female,Jabodetabek,Inactive,0,1
TXN-004937,BNK-0220,2025-09-21,QRIS Payment,276000.0,49,Female,Jabodetabek,Active,1,0
TXN-001694,BNK-0142,2025-09-21,Bill Payment,776000.0,32,Female,Bandung,Active,1,0
TXN-003273,BNK-0010,2025-09-21,QRIS Payment,73000.0,28,Male,Jabodetabek,Active,1,0
TXN-002865,BNK-0190,2025-09-21,QRIS Payment,147000.0,54,Female,Jabodetabek,Inactive,0,1
TXN-002025,BNK-0407,2025-09-21,Bill Payment,1214000.0,32,Male,Surabaya,Active,1,0
TXN-003263,BNK-0021,2025-09-21,Transfer Out,2696000.0,47,Female,Jabodetabek,Non-User,0,0
TXN-002459,BNK-0217,2025-09-22,QRIS Payment,417000.0,43,Female,Jabodetabek,Inactive,0,0
TXN-003266,BNK-0352,2025-09-22,QRIS Payment,339000.0,50,Male,Bandung,Active,0,0
TXN-001398,BNK-0447,2025-09-22,Bill Payment,803000.0,33,Male,Jabodetabek,Active,1,0
TXN-004068,BNK-0263,2025-09-22,QRIS Payment,352000.0,33,Female,Surabaya,Active,0,0
TXN-002314,BNK-0423,2025-09-22,QRIS Payment,397000.0,57,Male,Jabodetabek,Inactive,1,0
TXN-002254,BNK-0499,2025-09-22,Transfer Out,1296000.0,52,Female,Medan,Inactive,1,0
TXN-003727,BNK-0198,2025-09-22,Transfer Out,4561000.0,41,Female,Surabaya,Non-User,0,0
TXN-004538,BNK-0333,2025-09-22,QRIS Payment,49000.0,34,Male,Jabodetabek,Active,1,0
TXN-001725,BNK-0175,2025-09-22,Bill Payment,1180000.0,28,Female,Jabodetabek,Active,1,0
TXN-003071,BNK-0439,2025-09-22,Bill Payment,842000.0,18,Female,Jabodetabek,Non-User,0,0
TXN-005419,BNK-0336,2025-09-22,QRIS Payment,175000.0,47,Female,Makassar,Active,0,0
TXN-005147,BNK-0184,2025-09-22,QRIS Payment,420000.0,20,Male,Surabaya,Active,0,0
TXN-005321,BNK-0188,2025-09-22,Transfer Out,437000.0,44,Female,Jabodetabek,Inactive,1,1
TXN-000928,BNK-0064,2025-09-22,QRIS Payment,294000.0,23,Female,Jabodetabek,Non-User,1,0
TXN-001810,BNK-0059,2025-09-23,QRIS Payment,465000.0,34,Female,Medan,Active,0,0
TXN-002875,BNK-0259,2025-09-23,QRIS Payment,186000.0,47,Male,Medan,Active,0,0
TXN-003734,BNK-0065,2025-09-23,QRIS Payment,104000.0,59,Male,Jabodetabek,Active,0,1
TXN-003698,BNK-0196,2025-09-23,Transfer Out,387000.0,49,Male,Jabodetabek,Active,0,0
TXN-000901,BNK-0318,2025-09-23,ATM Withdrawal,1986000.0,62,Female,Jabodetabek,Inactive,0,0
TXN-002320,BNK-0395,2025-09-23,Transfer Out,3856000.0,32,Female,Jabodetabek,Non-User,0,0
TXN-002389,BNK-0185,2025-09-23,QRIS Payment,170000.0,56,Male,Jabodetabek,Inactive,1,1
TXN-002106,BNK-0094,2025-09-23,ATM Withdrawal,1896000.0,18,Female,Jabodetabek,Non-User,0,1
TXN-004756,BNK-0479,2025-09-23,Bill Payment,257000.0,53,Male,Jabodetabek,Active,0,0
TXN-001245,BNK-0073,2025-09-23,Transfer Out,332000.0,53,Male,Jabodetabek,Active,0,0
TXN-002792,BNK-0146,2025-09-23,QRIS Payment,392000.0,30,Female,Medan,Active,0,0
TXN-004037,BNK-0154,2025-09-24,QRIS Payment,165000.0,56,Male,Makassar,Active,0,0
TXN-000048,BNK-0385,2025-09-24,Transfer Out,1426000.0,53,Male,Jabodetabek,Active,1,0
TXN-004295,BNK-0216,2025-09-24,QRIS Payment,188000.0,61,Female,Surabaya,Inactive,0,0
TXN-001983,BNK-0280,2025-09-24,ATM Withdrawal,1236000.0,41,Male,Jabodetabek,Inactive,0,1
TXN-004587,BNK-0146,2025-09-24,QRIS Payment,385000.0,30,Female,Medan,Active,0,0
TXN-000572,BNK-0018,2025-09-24,QRIS Payment,223000.0,19,Male,Jabodetabek,Active,0,0
TXN-004585,BNK-0061,2025-09-24,Bill Payment,856000.0,57,Male,Medan,Active,0,0
TXN-001592,BNK-0042,2025-09-24,QRIS Payment,425000.0,56,Female,Surabaya,Inactive,1,0
TXN-005528,BNK-0218,2025-09-24,QRIS Payment,320000.0,49,Male,Makassar,Active,0,0
TXN-005591,BNK-0357,2025-09-24,QRIS Payment,213000.0,48,Male,Surabaya,Non-User,0,0
TXN-003345,BNK-0320,2025-09-24,QRIS Payment,153000.0,44,Male,Jabodetabek,Non-User,1,0
TXN-002398,BNK-0474,2025-09-25,QRIS Payment,180000.0,47,Male,Surabaya,Inactive,0,0
TXN-003296,BNK-0377,2025-09-25,QRIS Payment,435000.0,46,Male,Makassar,Active,1,0
TXN-001430,BNK-0310,2025-09-25,QRIS Payment,18000.0,50,Female,Makassar,Non-User,1,0
TXN-001161,BNK-0489,2025-09-25,QRIS Payment,221000.0,33,Male,Medan,Active,0,0
TXN-001073,BNK-0187,2025-09-25,QRIS Payment,307000.0,25,Female,Medan,Active,0,0
TXN-001762,BNK-0302,2025-09-25,Transfer Out,3482000.0,50,Male,Bandung,Active,0,0
TXN-003826,BNK-0452,2025-09-25,Transfer Out,383000.0,20,Female,Bandung,Active,0,0
TXN-000732,BNK-0363,2025-09-25,Bill Payment,986000.0,64,Female,Jabodetabek,Inactive,1,0
TXN-002363,BNK-0144,2025-09-25,Transfer Out,3402000.0,43,Male,Surabaya,Active,0,1
TXN-001705,BNK-0404,2025-09-25,QRIS Payment,90000.0,39,Female,Jabodetabek,Active,0,0
TXN-003333,BNK-0037,2025-09-25,Bill Payment,306000.0,20,Female,Jabodetabek,Inactive,0,0
TXN-002888,BNK-0011,2025-09-26,QRIS Payment,269000.0,28,Male,Surabaya,Non-User,0,0
TXN-001919,BNK-0249,2025-09-26,ATM Withdrawal,273000.0,57,Male,Bandung,Non-User,1,0
TXN-003665,BNK-0228,2025-09-26,Bill Payment,1139000.0,23,Male,Jabodetabek,Inactive,0,0
TXN-003656,BNK-0283,2025-09-26,QRIS Payment,16000.0,53,Male,Jabodetabek,Active,0,1
TXN-002154,BNK-0333,2025-09-26,QRIS Payment,15000.0,34,Male,Jabodetabek,Active,1,0
TXN-003233,BNK-0126,2025-09-26,ATM Withdrawal,667000.0,39,Male,Jabodetabek,Inactive,0,0
TXN-001761,BNK-0463,2025-09-26,Bill Payment,974000.0,47,Female,Makassar,Inactive,0,0
TXN-004113,BNK-0002,2025-09-26,Transfer Out,1458000.0,46,Female,Jabodetabek,Inactive,0,0
TXN-006000,BNK-0208,2025-09-26,Bill Payment,427000.0,45,Male,Jabodetabek,Active,0,0
TXN-001278,BNK-0434,2025-09-26,Bill Payment,907000.0,43,Female,Jabodetabek,Active,1,0
TXN-004346,BNK-0032,2025-09-26,QRIS Payment,404000.0,45,Female,Jabodetabek,Active,1,1
TXN-004229,BNK-0122,2025-09-26,QRIS Payment,122000.0,54,Female,Jabodetabek,Active,0,1
TXN-004921,BNK-0109,2025-09-27,ATM Withdrawal,385000.0,22,Male,Surabaya,Active,1,0
TXN-000469,BNK-0409,2025-09-27,QRIS Payment,356000.0,54,Male,Surabaya,Active,1,1
TXN-001010,BNK-0028,2025-09-27,Transfer Out,2301000.0,61,Female,Jabodetabek,Active,0,0
TXN-000777,BNK-0103,2025-09-27,Transfer Out,4962000.0,28,Female,Jabodetabek,Non-User,0,0
TXN-001193,BNK-0118,2025-09-27,QRIS Payment,66000.0,51,Female,Surabaya,Active,0,0
TXN-005027,BNK-0418,2025-09-27,QRIS Payment,169000.0,62,Female,Jabodetabek,Inactive,1,0
TXN-005828,BNK-0478,2025-09-27,QRIS Payment,437000.0,22,Female,Jabodetabek,Active,0,0
TXN-003127,BNK-0173,2025-09-27,QRIS Payment,198000.0,37,Female,Jabodetabek,Active,0,0
TXN-000670,BNK-0451,2025-09-27,QRIS Payment,231000.0,46,Male,Jabodetabek,Active,0,0
TXN-001000,BNK-0480,2025-09-27,QRIS Payment,429000.0,51,Female,Jabodetabek,Active,1,0
TXN-004648,BNK-0048,2025-09-27,QRIS Payment,275000.0,43,Male,Jabodetabek,Non-User,1,0
TXN-002983,BNK-0485,2025-09-27,QRIS Payment,323000.0,18,Male,Jabodetabek,Active,0,0
TXN-002738,BNK-0244,2025-09-28,ATM Withdrawal,1171000.0,37,Male,Jabodetabek,Active,0,0
TXN-003832,BNK-0147,2025-09-28,QRIS Payment,331000.0,49,Female,Jabodetabek,Inactive,1,0
TXN-005397,BNK-0498,2025-09-28,Transfer Out,4640000.0,29,Male,Surabaya,Inactive,1,0
TXN-001450,BNK-0226,2025-09-28,QRIS Payment,154000.0,22,Male,Jabodetabek,Active,0,0
TXN-004940,BNK-0433,2025-09-28,ATM Withdrawal,552000.0,54,Male,Bandung,Active,1,0
TXN-000746,BNK-0434,2025-09-28,ATM Withdrawal,1896000.0,43,Female,Jabodetabek,Active,1,0
TXN-004364,BNK-0213,2025-09-28,QRIS Payment,14000.0,18,Female,Makassar,Active,0,0
TXN-004676,BNK-0124,2025-09-28,Transfer Out,3692000.0,61,Female,Jabodetabek,Active,1,0
TXN-001089,BNK-0356,2025-09-28,Transfer Out,1903000.0,59,Female,Surabaya,Inactive,1,0
TXN-001338,BNK-0011,2025-09-28,Bill Payment,445000.0,28,Male,Surabaya,Non-User,0,0
TXN-001126,BNK-0197,2025-09-28,QRIS Payment,23000.0,49,Female,Jabodetabek,Inactive,0,1
TXN-002404,BNK-0076,2025-09-28,Transfer Out,3092000.0,32,Female,Medan,Inactive,0,0
TXN-000209,BNK-0451,2025-09-28,QRIS Payment,196000.0,46,Male,Jabodetabek,Active,0,0
TXN-004596,BNK-0349,2025-09-28,Transfer Out,2612000.0,38,Female,Jabodetabek,Active,0,0
TXN-005987,BNK-0453,2025-09-28,QRIS Payment,318000.0,29,Female,Jabodetabek,Active,0,0
TXN-002808,BNK-0432,2025-09-28,QRIS Payment,30000.0,43,Female,Surabaya,Inactive,0,0
TXN-005517,BNK-0465,2025-09-28,Bill Payment,1156000.0,22,Male,Jabodetabek,Active,0,0
TXN-002008,BNK-0221,2025-09-28,Transfer Out,4562000.0,21,Female,Jabodetabek,Active,0,0
TXN-001106,BNK-0061,2025-09-29,QRIS Payment,435000.0,57,Male,Medan,Active,0,0
TXN-003567,BNK-0334,2025-09-29,ATM Withdrawal,356000.0,61,Female,Medan,Active,0,0
TXN-000150,BNK-0214,2025-09-29,Transfer Out,1593000.0,36,Female,Jabodetabek,Active,0,0
TXN-003138,BNK-0489,2025-09-29,Transfer Out,1226000.0,33,Male,Medan,Active,0,0
TXN-002524,BNK-0288,2025-09-29,QRIS Payment,41000.0,42,Female,Medan,Inactive,0,0
TXN-004100,BNK-0199,2025-09-29,Transfer Out,229000.0,58,Female,Medan,Active,1,0
TXN-005500,BNK-0470,2025-09-29,QRIS Payment,275000.0,38,Male,Bandung,Inactive,1,0
TXN-005080,BNK-0479,2025-09-29,QRIS Payment,65000.0,53,Male,Jabodetabek,Active,0,0
TXN-003837,BNK-0081,2025-09-29,Transfer Out,2281000.0,38,Male,Surabaya,Inactive,0,0
TXN-004029,BNK-0476,2025-09-29,Transfer Out,986000.0,40,Male,Surabaya,Active,0,1
TXN-004344,BNK-0180,2025-09-29,ATM Withdrawal,760000.0,18,Female,Bandung,Active,0,0
TXN-000398,BNK-0290,2025-09-30,Transfer Out,2921000.0,42,Female,Medan,Active,1,0
TXN-002370,BNK-0284,2025-09-30,Bill Payment,1439000.0,55,Female,Medan,Inactive,0,0
TXN-003513,BNK-0224,2025-09-30,Bill Payment,759000.0,55,Male,Jabodetabek,Active,0,0
TXN-001321,BNK-0101,2025-09-30,Transfer Out,4184000.0,25,Female,Jabodetabek,Active,0,0
TXN-005065,BNK-0211,2025-09-30,Transfer Out,2876000.0,49,Male,Jabodetabek,Inactive,1,0
TXN-005741,BNK-0204,2025-09-30,Transfer Out,171000.0,54,Female,Bandung,Active,0,0
TXN-003389,BNK-0144,2025-09-30,QRIS Payment,417000.0,43,Male,Surabaya,Active,0,1
TXN-002172,BNK-0380,2025-09-30,QRIS Payment,286000.0,52,Male,Bandung,Inactive,1,0
TXN-002437,BNK-0110,2025-09-30,QRIS Payment,51000.0,59,Female,Makassar,Inactive,0,0
TXN-003209,BNK-0075,2025-09-30,QRIS Payment,457000.0,48,Male,Jabodetabek,Active,1,0
TXN-000175,BNK-0423,2025-09-30,QRIS Payment,406000.0,57,Male,Jabodetabek,Inactive,1,0
TXN-004063,BNK-0200,2025-09-30,QRIS Payment,89000.0,29,Male,Makassar,Active,0,0
TXN-004200,BNK-0271,2025-09-30,Transfer Out,2727000.0,26,Female,Jabodetabek,Inactive,0,1
TXN-001728,BNK-0351,2025-09-30,Transfer Out,3621000.0,40,Male,Jabodetabek,Inactive,1,0
TXN-002997,BNK-0465,2025-09-30,QRIS Payment,196000.0,22,Male,Jabodetabek,Active,0,0
TXN-004193,BNK-0387,2025-09-30,Bill Payment,1376000.0,37,Female,Makassar,Inactive,0,0
TXN-003403,BNK-0358,2025-09-30,QRIS Payment,253000.0,20,Female,Jabodetabek,Active,1,1
TXN-003264,BNK-0122,2025-10-01,QRIS Payment,395000.0,54,Female,Jabodetabek,Active,0,1
TXN-000220,BNK-0043,2025-10-01,QRIS Payment,155000.0,35,Male,Jabodetabek,Inactive,0,0
TXN-000276,BNK-0451,2025-10-01,QRIS Payment,67000.0,46,Male,Jabodetabek,Active,0,0
TXN-001007,BNK-0340,2025-10-01,QRIS Payment,103000.0,52,Male,Jabodetabek,Active,1,0
TXN-003048,BNK-0487,2025-10-01,QRIS Payment,423000.0,62,Female,Makassar,Non-User,0,0
TXN-004792,BNK-0372,2025-10-01,ATM Withdrawal,1440000.0,57,Female,Jabodetabek,Active,0,0
TXN-002292,BNK-0163,2025-10-01,QRIS Payment,236000.0,39,Female,Makassar,Active,0,0
TXN-001369,BNK-0265,2025-10-01,QRIS Payment,224000.0,19,Male,Jabodetabek,Active,0,1
TXN-004368,BNK-0417,2025-10-01,QRIS Payment,203000.0,23,Female,Jabodetabek,Active,0,0
TXN-002820,BNK-0292,2025-10-02,Transfer Out,2288000.0,35,Female,Surabaya,Active,0,1
TXN-005170,BNK-0396,2025-10-02,ATM Withdrawal,1834000.0,45,Female,Jabodetabek,Active,0,0
TXN-000964,BNK-0396,2025-10-02,ATM Withdrawal,1887000.0,45,Female,Jabodetabek,Active,0,0
TXN-000682,BNK-0046,2025-10-02,Transfer Out,827000.0,31,Male,Jabodetabek,Inactive,0,0
TXN-001050,BNK-0027,2025-10-02,ATM Withdrawal,182000.0,39,Female,Jabodetabek,Non-User,0,0
TXN-003999,BNK-0152,2025-10-02,QRIS Payment,394000.0,54,Female,Jabodetabek,Active,1,0
TXN-001518,BNK-0111,2025-10-02,Transfer Out,2671000.0,56,Male,Bandung,Non-User,1,0
TXN-001679,BNK-0472,2025-10-02,QRIS Payment,281000.0,53,Male,Makassar,Inactive,0,0
TXN-005618,BNK-0336,2025-10-02,QRIS Payment,28000.0,47,Female,Makassar,Active,0,0
TXN-003386,BNK-0382,2025-10-02,Transfer Out,1386000.0,41,Female,Medan,Active,0,1
TXN-002862,BNK-0029,2025-10-02,Bill Payment,633000.0,42,Female,Bandung,Active,1,0
TXN-004369,BNK-0229,2025-10-03,QRIS Payment,90000.0,39,Male,Makassar,Inactive,0,0
TXN-000952,BNK-0094,2025-10-03,Transfer Out,4901000.0,18,Female,Jabodetabek,Non-User,0,1
TXN-001031,BNK-0366,2025-10-03,QRIS Payment,133000.0,19,Female,Jabodetabek,Non-User,0,0
TXN-001239,BNK-0432,2025-10-03,ATM Withdrawal,675000.0,43,Female,Surabaya,Inactive,0,0
TXN-003669,BNK-0464,2025-10-03,ATM Withdrawal,1932000.0,63,Female,Jabodetabek,Active,0,0
TXN-005032,BNK-0178,2025-10-03,Bill Payment,934000.0,56,Male,Jabodetabek,Active,1,0
TXN-002177,BNK-0017,2025-10-03,QRIS Payment,298000.0,39,Female,Jabodetabek,Active,1,0
TXN-004522,BNK-0496,2025-10-03,Transfer Out,1050000.0,37,Male,Jabodetabek,Active,1,1
TXN-000465,BNK-0419,2025-10-03,Transfer Out,2724000.0,49,Female,Surabaya,Active,1,1
TXN-003951,BNK-0271,2025-10-03,Bill Payment,336000.0,26,Female,Jabodetabek,Inactive,0,1
TXN-004332,BNK-0018,2025-10-03,ATM Withdrawal,618000.0,19,Male,Jabodetabek,Active,0,0
TXN-005644,BNK-0211,2025-10-03,Transfer Out,263000.0,49,Male,Jabodetabek,Inactive,1,0
TXN-000411,BNK-0443,2025-10-03,QRIS Payment,411000.0,42,Male,Bandung,Active,0,0
TXN-005296,BNK-0193,2025-10-03,QRIS Payment,293000.0,61,Female,Makassar,Active,0,1
TXN-003881,BNK-0119,2025-10-04,QRIS Payment,119000.0,50,Female,Jabodetabek,Inactive,1,0
TXN-003532,BNK-0338,2025-10-04,Transfer Out,3118000.0,63,Female,Jabodetabek,Active,0,0
TXN-005407,BNK-0080,2025-10-04,QRIS Payment,460000.0,57,Female,Surabaya,Active,0,0
TXN-001583,BNK-0441,2025-10-04,QRIS Payment,37000.0,51,Female,Jabodetabek,Active,0,0
TXN-003313,BNK-0095,2025-10-04,Transfer Out,3191000.0,42,Male,Jabodetabek,Inactive,0,0
TXN-000888,BNK-0482,2025-10-04,Transfer Out,2237000.0,27,Female,Bandung,Inactive,0,0
TXN-003469,BNK-0214,2025-10-04,Transfer Out,2086000.0,36,Female,Jabodetabek,Active,0,0
TXN-004439,BNK-0082,2025-10-04,QRIS Payment,134000.0,33,Male,Medan,Active,0,0
TXN-004403,BNK-0229,2025-10-04,QRIS Payment,178000.0,39,Male,Makassar,Inactive,0,0
TXN-002737,BNK-0246,2025-10-04,QRIS Payment,108000.0,24,Male,Bandung,Inactive,0,0
TXN-002678,BNK-0088,2025-10-04,QRIS Payment,477000.0,42,Male,Surabaya,Inactive,0,0
TXN-002700,BNK-0215,2025-10-04,QRIS Payment,135000.0,19,Male,Jabodetabek,Active,1,0
TXN-005880,BNK-0106,2025-10-05,QRIS Payment,12000.0,52,Female,Jabodetabek,Active,0,1
TXN-002652,BNK-0065,2025-10-05,QRIS Payment,146000.0,59,Male,Jabodetabek,Active,0,1
TXN-000387,BNK-0041,2025-10-05,Transfer Out,680000.0,26,Female,Jabodetabek,Active,0,0
TXN-002285,BNK-0135,2025-10-05,QRIS Payment,66000.0,18,Female,Medan,Inactive,0,0
TXN-002824,BNK-0255,2025-10-05,Transfer Out,4029000.0,45,Male,Jabodetabek,Non-User,0,0
TXN-005171,BNK-0199,2025-10-05,ATM Withdrawal,845000.0,58,Female,Medan,Active,1,0
TXN-000933,BNK-0245,2025-10-05,Transfer Out,919000.0,49,Male,Jabodetabek,Active,0,1
TXN-003553,BNK-0488,2025-10-05,QRIS Payment,466000.0,21,Female,Jabodetabek,Inactive,1,0
TXN-001269,BNK-0273,2025-10-05,QRIS Payment,131000.0,52,Male,Surabaya,Non-User,0,0
TXN-001724,BNK-0282,2025-10-05,Transfer Out,4837000.0,25,Male,Surabaya,Inactive,0,0
TXN-004112,BNK-0459,2025-10-05,QRIS Payment,54000.0,31,Female,Jabodetabek,Active,0,0
TXN-004553,BNK-0105,2025-10-05,QRIS Payment,58000.0,25,Male,Bandung,Non-User,1,0
TXN-005893,BNK-0279,2025-10-06,Transfer Out,2238000.0,50,Male,Medan,Active,0,0
TXN-002175,BNK-0254,2025-10-06,QRIS Payment,164000.0,28,Female,Surabaya,Inactive,1,1
TXN-001868,BNK-0208,2025-10-06,ATM Withdrawal,571000.0,45,Male,Jabodetabek,Active,0,0
TXN-000125,BNK-0374,2025-10-06,QRIS Payment,10000.0,26,Female,Jabodetabek,Non-User,0,0
TXN-001179,BNK-0093,2025-10-06,QRIS Payment,355000.0,62,Male,Jabodetabek,Active,0,0
TXN-001137,BNK-0170,2025-10-06,QRIS Payment,206000.0,45,Female,Surabaya,Inactive,0,0
TXN-003482,BNK-0387,2025-10-06,Transfer Out,3518000.0,37,Female,Makassar,Inactive,0,0
TXN-004805,BNK-0093,2025-10-06,Transfer Out,4404000.0,62,Male,Jabodetabek,Active,0,0
TXN-003680,BNK-0182,2025-10-06,Transfer Out,2941000.0,30,Female,Surabaya,Active,1,0
TXN-002103,BNK-0490,2025-10-07,Bill Payment,112000.0,41,Female,Surabaya,Inactive,0,0
TXN-000109,BNK-0343,2025-10-07,Transfer Out,2296000.0,41,Male,Jabodetabek,Active,0,0
TXN-004227,BNK-0169,2025-10-07,Bill Payment,218000.0,45,Female,Jabodetabek,Active,1,0
TXN-000270,BNK-0485,2025-10-07,QRIS Payment,14000.0,18,Male,Jabodetabek,Active,0,0
TXN-002493,BNK-0288,2025-10-07,Transfer Out,4598000.0,42,Female,Medan,Inactive,0,0
TXN-003920,BNK-0444,2025-10-07,ATM Withdrawal,600000.0,57,Female,Medan,Inactive,0,0
TXN-003172,BNK-0432,2025-10-07,Bill Payment,309000.0,43,Female,Surabaya,Inactive,0,0
TXN-000286,BNK-0481,2025-10-07,Transfer Out,4531000.0,48,Male,Medan,Active,1,0
TXN-003901,BNK-0082,2025-10-07,QRIS Payment,247000.0,33,Male,Medan,Active,0,0
TXN-004715,BNK-0007,2025-10-07,QRIS Payment,266000.0,56,Male,Medan,Active,1,0
TXN-002569,BNK-0337,2025-10-07,Bill Payment,39000.0,46,Male,Bandung,Non-User,0,0
TXN-002835,BNK-0070,2025-10-07,QRIS Payment,137000.0,61,Female,Medan,Active,0,0
TXN-001313,BNK-0039,2025-10-07,QRIS Payment,474000.0,24,Male,Jabodetabek,Active,0,0
TXN-004153,BNK-0296,2025-10-08,Transfer Out,98000.0,52,Male,Medan,Active,0,0
TXN-001938,BNK-0100,2025-10-08,QRIS Payment,44000.0,61,Female,Surabaya,Inactive,0,0
TXN-004532,BNK-0312,2025-10-08,Transfer Out,3049000.0,39,Female,Jabodetabek,Inactive,0,0
TXN-005923,BNK-0330,2025-10-08,Transfer Out,4276000.0,36,Male,Surabaya,Active,0,0
TXN-005230,BNK-0315,2025-10-08,Bill Payment,241000.0,47,Male,Bandung,Active,1,0
TXN-004437,BNK-0108,2025-10-08,QRIS Payment,469000.0,50,Female,Jabodetabek,Inactive,1,0
TXN-001174,BNK-0406,2025-10-08,Transfer Out,1674000.0,23,Female,Jabodetabek,Active,0,0
TXN-005122,BNK-0013,2025-10-08,Bill Payment,245000.0,53,Male,Jabodetabek,Active,0,0
TXN-001019,BNK-0096,2025-10-08,Transfer Out,390000.0,24,Male,Jabodetabek,Inactive,0,0
TXN-000863,BNK-0206,2025-10-08,QRIS Payment,350000.0,19,Male,Jabodetabek,Active,1,0
TXN-002564,BNK-0383,2025-10-08,QRIS Payment,11000.0,30,Male,Bandung,Active,0,0
TXN-004995,BNK-0108,2025-10-08,QRIS Payment,151000.0,50,Female,Jabodetabek,Inactive,1,0
TXN-000383,BNK-0495,2025-10-08,Transfer Out,1581000.0,44,Male,Medan,Inactive,0,0
TXN-002395,BNK-0336,2025-10-09,QRIS Payment,303000.0,47,Female,Makassar,Active,0,0
TXN-005934,BNK-0026,2025-10-09,ATM Withdrawal,1627000.0,29,Male,Jabodetabek,Active,1,0
TXN-001386,BNK-0337,2025-10-09,Bill Payment,448000.0,46,Male,Bandung,Non-User,0,0
TXN-000300,BNK-0412,2025-10-09,QRIS Payment,443000.0,61,Male,Jabodetabek,Non-User,0,0
TXN-003619,BNK-0148,2025-10-09,ATM Withdrawal,1521000.0,56,Female,Jabodetabek,Inactive,0,0
TXN-001587,BNK-0190,2025-10-09,QRIS Payment,168000.0,54,Female,Jabodetabek,Inactive,0,1
TXN-003123,BNK-0028,2025-10-09,QRIS Payment,150000.0,61,Female,Jabodetabek,Active,0,0
TXN-003550,BNK-0361,2025-10-09,Transfer Out,579000.0,41,Male,Jabodetabek,Active,1,0
TXN-002352,BNK-0331,2025-10-09,ATM Withdrawal,493000.0,21,Female,Jabodetabek,Active,0,1
TXN-000158,BNK-0405,2025-10-10,Bill Payment,893000.0,59,Female,Jabodetabek,Inactive,0,0
TXN-004376,BNK-0402,2025-10-10,Bill Payment,1153000.0,42,Female,Jabodetabek,Active,0,0
TXN-001200,BNK-0090,2025-10-10,Bill Payment,155000.0,58,Female,Surabaya,Inactive,1,0
TXN-005999,BNK-0173,2025-10-10,QRIS Payment,90000.0,37,Female,Jabodetabek,Active,0,0
TXN-005673,BNK-0009,2025-10-10,QRIS Payment,247000.0,40,Male,Jabodetabek,Non-User,0,0
TXN-005706,BNK-0362,2025-10-10,QRIS Payment,147000.0,49,Female,Makassar,Active,1,0
TXN-000268,BNK-0371,2025-10-10,Transfer Out,4937000.0,34,Female,Jabodetabek,Active,0,1
TXN-000029,BNK-0242,2025-10-10,QRIS Payment,425000.0,20,Male,Makassar,Active,0,0
TXN-000344,BNK-0062,2025-10-11,QRIS Payment,105000.0,21,Female,Bandung,Active,0,0
